TKNR;Zst;Land;Strklas;Strnum;Datum;Wotag;Fahrtzw;Stunde;KFZ_R1;K_KFZ_R1;KFZ_R2;K_KFZ_R2;Lkw_R1;K_Lkw_R1;Lkw_R2;K_Lkw_R2;PLZ_R1;K_PLZ_R1;Pkw_R1;K_Pkw_R1;Lfw_R1;K_Lfw_R1;Mot_R1;K_Mot_R1;PmA_R1;K_PmA_R1;Bus_R1;K_Bus_R1;LoA_R1;K_LoA_R1;Lzg_R1;K_Lzg_R1;Sat_R1;K_Sat_R1;Son_R1;K_Son_R1;PLZ_R2;K_PLZ_R2;Pkw_R2;K_Pkw_R2;Lfw_R2;K_Lfw_R2;Mot_R2;K_Mot_R2;PmA_R2;K_PmA_R2;Bus_R2;K_Bus_R2;LoA_R2;K_LoA_R2;Lzg_R2;K_Lzg_R2;Sat_R2;K_Sat_R2;Son_R2;K_Son_R2
7120;8440;08;B;  10;030113; 1;w;16; 1252;-; 2133;-;  172;-;  167;-; 1073;-;  957;-;  116;-;    0;-;    4;-;    5;-;   84;-;   83;-;   50;-;    3;-; 1956;-; 1808;-;  148;-;    0;-;    6;-;    3;-;   87;-;   77;-;   53;-;    4;-
7120;8440;08;B;  10;030113; 1;w;17; 1690;-; 2144;-;  150;-;  151;-; 1535;-; 1410;-;  124;-;    1;-;    2;-;    7;-;   85;-;   58;-;   37;-;    3;-; 1962;-; 1812;-;  149;-;    1;-;    3;-;    3;-;   71;-;   77;-;   46;-;   28;-
7120;8440;08;B;  10;030113; 1;w;18; 1739;-; 2232;-;  136;-;   95;-; 1586;-; 1498;-;   88;-;    0;-;    4;-;    6;-;   61;-;   69;-;   47;-;   13;-; 2072;-; 1947;-;  125;-;    0;-;    6;-;    0;-;   52;-;   43;-;   30;-;   59;-
7120;8440;08;B;  10;030113; 1;w;19; 1427;-; 1961;-;  140;-;  112;-; 1280;-; 1179;-;   97;-;    4;-;    2;-;    3;-;   60;-;   77;-;   44;-;    5;-; 1844;-; 1716;-;  125;-;    3;-;    1;-;    2;-;   47;-;   63;-;   36;-;    4;-
7120;8440;08;B;  10;030113; 1;w;20; 1250;-; 1380;-;  145;-;  119;-; 1087;-; 1000;-;   87;-;    0;-;    6;-;    2;-;   47;-;   96;-;   58;-;   12;-; 1260;-; 1182;-;   78;-;    0;-;    1;-;    4;-;   46;-;   69;-;   42;-;    0;-
7120;8440;08;B;  10;030113; 1;w;21;  779;-;  855;-;   77;-;  101;-;  699;-;  656;-;   43;-;    0;-;    1;-;    1;-;   24;-;   52;-;   37;-;    2;-;  754;-;  714;-;   40;-;    0;-;    0;-;    1;-;   31;-;   69;-;   36;-;    0;-
7120;8440;08;B;  10;030113; 1;w;22;  570;-;  825;-;   65;-;   83;-;  502;-;  466;-;   36;-;    0;-;    0;-;    3;-;   14;-;   48;-;   26;-;    3;-;  739;-;  698;-;   40;-;    1;-;    1;-;    2;-;   18;-;   63;-;   35;-;    2;-
7120;8440;08;B;  10;030113; 1;w;23;  459;-;  581;-;   57;-;   54;-;  398;-;  372;-;   25;-;    1;-;    1;-;    0;-;   15;-;   42;-;   25;-;    3;-;  526;-;  502;-;   24;-;    0;-;    0;-;    1;-;   16;-;   37;-;   14;-;    1;-
7120;8440;08;B;  10;030113; 1;w;24;  324;-;  362;-;   56;-;   34;-;  267;-;  240;-;   27;-;    0;-;    0;-;    3;-;   13;-;   40;-;   25;-;    1;-;  327;-;  304;-;   23;-;    0;-;    1;-;    3;-;   12;-;   19;-;    7;-;    0;-
7120;8440;08;B;  10;030114; 2;w;01;  177;-;  179;-;   60;-;   34;-;  117;-;   98;-;   18;-;    1;-;    0;-;    1;-;   11;-;   48;-;   24;-;    0;-;  145;-;  125;-;   19;-;    1;-;    0;-;    1;-;   11;-;   22;-;   11;-;    0;-
7120;8440;08;B;  10;030114; 2;w;02;  133;-;  115;-;   47;-;   25;-;   86;-;   77;-;    9;-;    0;-;    0;-;    0;-;    8;-;   39;-;   19;-;    0;-;   89;-;   79;-;   10;-;    0;-;    0;-;    0;-;   10;-;   15;-;    5;-;    1;-
7120;8440;08;B;  10;030114; 2;w;03;  141;-;   96;-;   68;-;   29;-;   73;-;   55;-;   18;-;    0;-;    0;-;    0;-;   20;-;   48;-;   23;-;    0;-;   67;-;   64;-;    3;-;    0;-;    0;-;    0;-;    6;-;   23;-;    9;-;    0;-
7120;8440;08;B;  10;030114; 2;w;04;  153;-;  115;-;   79;-;   46;-;   71;-;   57;-;   14;-;    0;-;    2;-;    0;-;   33;-;   46;-;   25;-;    1;-;   69;-;   63;-;    6;-;    0;-;    0;-;    2;-;   15;-;   29;-;   18;-;    0;-
7120;8440;08;B;  10;030114; 2;w;05;  310;-;  230;-;  116;-;   87;-;  192;-;  161;-;   31;-;    0;-;    1;-;    0;-;   58;-;   58;-;   22;-;    1;-;  142;-;  123;-;   19;-;    0;-;    1;-;    1;-;   43;-;   43;-;   22;-;    0;-
7120;8440;08;B;  10;030114; 2;w;06; 1422;-;  672;-;  143;-;  126;-; 1265;-; 1181;-;   82;-;    2;-;    1;-;    4;-;   57;-;   82;-;   46;-;   13;-;  544;-;  484;-;   60;-;    0;-;    1;-;    2;-;   55;-;   69;-;   34;-;    1;-
7120;8440;08;B;  10;030114; 2;w;07; 2942;-; 1660;-;  220;-;  189;-; 2693;-; 2514;-;  179;-;    0;-;    5;-;    4;-;  109;-;  107;-;   68;-;   24;-; 1464;-; 1330;-;  133;-;    1;-;    1;-;    3;-;  109;-;   77;-;   45;-;    6;-
7120;8440;08;B;  10;030114; 2;w;08; 3647;-; 2419;-;  193;-;  233;-; 3406;-; 3156;-;  249;-;    1;-;    9;-;    5;-;   87;-;  101;-;   53;-;   39;-; 2178;-; 1991;-;  184;-;    3;-;    6;-;    6;-;  133;-;   94;-;   57;-;    2;-
7120;8440;08;B;  10;030114; 2;w;09; 3248;-; 2063;-;  295;-;  259;-; 2918;-; 2721;-;  195;-;    2;-;    8;-;    5;-;  152;-;  138;-;   89;-;   27;-; 1790;-; 1618;-;  171;-;    1;-;    2;-;    7;-;  138;-;  114;-;   68;-;   12;-
7120;8440;08;B;  10;030114; 2;w;10; 2057;-; 1435;-;  304;-;  281;-; 1736;-; 1590;-;  145;-;    1;-;    5;-;    4;-;  146;-;  154;-;   99;-;   12;-; 1149;-;  998;-;  150;-;    1;-;    1;-;    3;-;  162;-;  116;-;   68;-;    4;-
7120;8440;08;B;  10;030114; 2;w;11; 1556;-; 1275;-;  284;-;  289;-; 1252;-; 1103;-;  149;-;    0;-;   10;-;    2;-;  128;-;  154;-;  111;-;   10;-;  975;-;  837;-;  137;-;    1;-;    9;-;    4;-;  123;-;  162;-;   99;-;    2;-
7120;8440;08;B;  10;030114; 2;w;12; 1381;-; 1440;-;  265;-;  298;-; 1106;-;  953;-;  151;-;    2;-;    4;-;    8;-;  121;-;  136;-;   98;-;    6;-; 1131;-;  983;-;  148;-;    0;-;    5;-;    3;-;  138;-;  157;-;  105;-;    6;-
7120;8440;08;B;  10;030114; 2;w;13; 1587;-; 1649;-;  262;-;  270;-; 1315;-; 1161;-;  153;-;    1;-;    3;-;    2;-;  125;-;  135;-;   80;-;    7;-; 1365;-; 1194;-;  168;-;    3;-;    7;-;    9;-;  109;-;  152;-;   98;-;    7;-
7120;8440;08;B;  10;030114; 2;w;14; 1796;-; 1850;-;  244;-;  241;-; 1531;-; 1398;-;  133;-;    0;-;    8;-;    5;-;  113;-;  126;-;   86;-;   13;-; 1595;-; 1455;-;  139;-;    1;-;    6;-;    2;-;  116;-;  123;-;   71;-;    8;-
7120;8440;08;B;  10;030114; 2;w;15; 1651;-; 2188;-;  247;-;  263;-; 1392;-; 1266;-;  126;-;    0;-;    6;-;    4;-;  128;-;  115;-;   72;-;    6;-; 1906;-; 1734;-;  172;-;    0;-;   11;-;    4;-;  134;-;  125;-;   81;-;    8;-
7120;8440;08;B;  10;030114; 2;w;16; 1836;-; 2703;-;  257;-;  260;-; 1553;-; 1392;-;  158;-;    3;-;   12;-;    8;-;  123;-;  126;-;   81;-;   14;-; 2421;-; 2210;-;  209;-;    2;-;    6;-;    6;-;  122;-;  132;-;   84;-;   16;-
7120;8440;08;B;  10;030114; 2;w;17; 2351;-; 3342;-;  197;-;  194;-; 2140;-; 1979;-;  159;-;    2;-;    5;-;    5;-;   98;-;   94;-;   58;-;    9;-; 3120;-; 2877;-;  240;-;    3;-;    9;-;    5;-;   92;-;   97;-;   66;-;   19;-
7120;8440;08;B;  10;030114; 2;w;18; 2570;-; 3479;-;  180;-;  156;-; 2359;-; 2212;-;  145;-;    2;-;    5;-;    3;-;   79;-;   98;-;   65;-;   26;-; 3291;-; 3109;-;  181;-;    1;-;    7;-;    3;-;   69;-;   84;-;   57;-;   25;-
7120;8440;08;B;  10;030114; 2;w;19; 2026;-; 2803;-;  117;-;  117;-; 1890;-; 1782;-;  108;-;    0;-;    5;-;    3;-;   49;-;   65;-;   42;-;   14;-; 2666;-; 2505;-;  156;-;    5;-;    5;-;    4;-;   49;-;   64;-;   42;-;   15;-
7120;8440;08;B;  10;030114; 2;w;20; 1601;-; 1885;-;   72;-;   92;-; 1516;-; 1435;-;   80;-;    1;-;    2;-;    0;-;   22;-;   50;-;   30;-;   11;-; 1784;-; 1690;-;   93;-;    1;-;    2;-;    2;-;   32;-;   58;-;   46;-;    7;-
7120;8440;08;B;  10;030114; 2;w;21; 1102;-; 1221;-;   69;-;   77;-; 1024;-;  960;-;   62;-;    2;-;    0;-;    1;-;   18;-;   50;-;   25;-;    9;-; 1138;-; 1097;-;   39;-;    2;-;    3;-;    0;-;   23;-;   54;-;   28;-;    3;-
7120;8440;08;B;  10;030114; 2;w;22;  729;-; 1150;-;   60;-;   68;-;  666;-;  633;-;   31;-;    2;-;    1;-;    4;-;   15;-;   41;-;   27;-;    2;-; 1080;-; 1037;-;   43;-;    0;-;    0;-;    1;-;   14;-;   53;-;   28;-;    2;-
7120;8440;08;B;  10;030114; 2;w;23;  576;-;  960;-;   45;-;   53;-;  527;-;  501;-;   24;-;    2;-;    2;-;    0;-;    9;-;   36;-;   24;-;    2;-;  904;-;  866;-;   37;-;    1;-;    1;-;    3;-;   13;-;   37;-;   15;-;    2;-
7120;8440;08;B;  10;030114; 2;w;24;  411;-;  582;-;   56;-;   45;-;  354;-;  324;-;   30;-;    0;-;    0;-;    2;-;   11;-;   43;-;   25;-;    1;-;  536;-;  517;-;   19;-;    0;-;    0;-;    1;-;   11;-;   33;-;   21;-;    1;-
7120;8440;08;B;  10;030115; 3;w;01;  234;-;  291;-;   43;-;   43;-;  190;-;  175;-;   15;-;    0;-;    0;-;    0;-;    5;-;   38;-;   22;-;    1;-;  248;-;  229;-;   19;-;    0;-;    0;-;    2;-;   15;-;   26;-;   12;-;    0;-
7120;8440;08;B;  10;030115; 3;w;02;  137;-;  141;-;   36;-;   24;-;  101;-;   90;-;   11;-;    0;-;    0;-;    0;-;    9;-;   27;-;    8;-;    0;-;  116;-;  103;-;   13;-;    0;-;    1;-;    0;-;    4;-;   20;-;   14;-;    0;-
7120;8440;08;B;  10;030115; 3;w;03;  128;-;  104;-;   59;-;   36;-;   69;-;   63;-;    6;-;    0;-;    0;-;    0;-;   19;-;   40;-;   16;-;    0;-;   68;-;   63;-;    5;-;    0;-;    0;-;    0;-;    9;-;   27;-;   11;-;    0;-
7120;8440;08;B;  10;030115; 3;w;04;  130;-;  105;-;   70;-;   38;-;   59;-;   52;-;    7;-;    0;-;    0;-;    0;-;   18;-;   52;-;   25;-;    1;-;   66;-;   58;-;    8;-;    0;-;    0;-;    0;-;   11;-;   27;-;   12;-;    1;-
7120;8440;08;B;  10;030115; 3;w;05;  281;-;  253;-;  104;-;   86;-;  175;-;  153;-;   22;-;    0;-;    1;-;    0;-;   40;-;   64;-;   28;-;    1;-;  166;-;  145;-;   21;-;    0;-;    1;-;    1;-;   45;-;   40;-;   21;-;    0;-
7120;8440;08;B;  10;030115; 3;w;06; 1531;-;  693;-;  172;-;  111;-; 1349;-; 1267;-;   82;-;    0;-;    1;-;    3;-;   67;-;  102;-;   55;-;    9;-;  580;-;  510;-;   69;-;    1;-;    2;-;    1;-;   51;-;   59;-;   30;-;    0;-
7120;8440;08;B;  10;030115; 3;w;07; 3179;-; 1735;-;  223;-;  172;-; 2930;-; 2694;-;  232;-;    4;-;    2;-;    6;-;  106;-;  111;-;   68;-;   24;-; 1553;-; 1416;-;  135;-;    2;-;    5;-;    5;-;  100;-;   67;-;   35;-;    5;-
7120;8440;08;B;  10;030115; 3;w;08; 3918;-; 2645;-;  199;-;  241;-; 3650;-; 3408;-;  238;-;    4;-;   13;-;    3;-;  106;-;   90;-;   50;-;   56;-; 2390;-; 2205;-;  182;-;    3;-;    4;-;    6;-;  137;-;   98;-;   52;-;   10;-
7120;8440;08;B;  10;030115; 3;w;09; 3517;-; 2292;-;  314;-;  277;-; 3154;-; 2907;-;  246;-;    1;-;   15;-;    7;-;  160;-;  147;-;   93;-;   34;-; 1996;-; 1830;-;  163;-;    3;-;    8;-;    5;-;  150;-;  122;-;   73;-;   11;-
7120;8440;08;B;  10;030115; 3;w;10; 2223;-; 1611;-;  295;-;  294;-; 1905;-; 1743;-;  161;-;    1;-;   13;-;    2;-;  150;-;  143;-;   92;-;   10;-; 1294;-; 1140;-;  151;-;    3;-;   10;-;    4;-;  131;-;  159;-;   86;-;   13;-
7120;8440;08;B;  10;030115; 3;w;11; 1729;-; 1541;-;  315;-;  333;-; 1388;-; 1233;-;  153;-;    2;-;   12;-;    3;-;  150;-;  162;-;   98;-;   14;-; 1196;-; 1049;-;  146;-;    1;-;    6;-;    5;-;  164;-;  164;-;  110;-;    6;-
7120;8440;08;B;  10;030115; 3;w;12; 1653;-; 1632;-;  288;-;  296;-; 1351;-; 1185;-;  163;-;    3;-;    7;-;    7;-;  133;-;  148;-;   99;-;    7;-; 1313;-; 1163;-;  148;-;    2;-;   17;-;    5;-;  140;-;  151;-;  105;-;    6;-
7120;8440;08;B;  10;030115; 3;w;13; 1755;-; 1980;-;  245;-;  274;-; 1494;-; 1371;-;  123;-;    0;-;   10;-;    1;-;  116;-;  128;-;   80;-;    6;-; 1687;-; 1527;-;  159;-;    1;-;    9;-;   11;-;  122;-;  141;-;   86;-;   10;-
7120;8440;08;B;  10;030115; 3;w;14; 2002;-; 2226;-;  267;-;  280;-; 1712;-; 1561;-;  151;-;    0;-;    6;-;    4;-;  141;-;  122;-;   64;-;   17;-; 1918;-; 1747;-;  171;-;    0;-;   14;-;    2;-;  133;-;  145;-;  100;-;   14;-
7120;8440;08;B;  10;030115; 3;w;15; 1861;-; 2364;-;  285;-;  240;-; 1550;-; 1390;-;  160;-;    0;-;   17;-;    5;-;  133;-;  147;-;   94;-;    9;-; 2100;-; 1907;-;  192;-;    1;-;   10;-;    5;-;  126;-;  109;-;   64;-;   14;-
7120;8440;08;B;  10;030115; 3;w;16; 1822;-; 2812;-;  236;-;  263;-; 1568;-; 1418;-;  146;-;    4;-;   10;-;    7;-;  124;-;  105;-;   72;-;    8;-; 2529;-; 2316;-;  210;-;    3;-;    9;-;    6;-;  133;-;  124;-;   84;-;   11;-
7120;8440;08;B;  10;030115; 3;w;17; 2385;-; 3567;-;  206;-;  208;-; 2156;-; 1979;-;  176;-;    1;-;   11;-;    6;-;  114;-;   86;-;   57;-;   12;-; 3320;-; 3038;-;  281;-;    1;-;   15;-;    9;-;  105;-;   94;-;   63;-;   24;-
7120;8440;08;B;  10;030115; 3;w;18; 2597;-; 3456;-;  178;-;  165;-; 2381;-; 2238;-;  142;-;    1;-;    6;-;    7;-;   79;-;   92;-;   59;-;   32;-; 3258;-; 3078;-;  177;-;    3;-;   10;-;    5;-;   76;-;   84;-;   59;-;   23;-
7120;8440;08;B;  10;030115; 3;w;19; 2232;-; 3024;-;  131;-;  128;-; 2083;-; 1949;-;  132;-;    2;-;    4;-;    3;-;   54;-;   74;-;   49;-;   14;-; 2877;-; 2730;-;  144;-;    3;-;    4;-;    2;-;   50;-;   76;-;   52;-;   15;-
7120;8440;08;B;  10;030115; 3;w;20; 1800;-; 2036;-;   83;-;   92;-; 1703;-; 1608;-;   92;-;    3;-;    4;-;    0;-;   34;-;   49;-;   35;-;   10;-; 1932;-; 1821;-;  109;-;    2;-;    4;-;    3;-;   29;-;   60;-;   38;-;    8;-
7120;8440;08;B;  10;030115; 3;w;21; 1197;-; 1344;-;   75;-;   80;-; 1111;-; 1042;-;   67;-;    2;-;    5;-;    1;-;   16;-;   58;-;   30;-;    6;-; 1257;-; 1187;-;   69;-;    1;-;    1;-;    0;-;   30;-;   50;-;   26;-;    6;-
7120;8440;08;B;  10;030115; 3;w;22;  785;-; 1185;-;   68;-;   88;-;  708;-;  657;-;   49;-;    2;-;    5;-;    2;-;   15;-;   51;-;   29;-;    4;-; 1091;-; 1041;-;   49;-;    1;-;    4;-;    2;-;   24;-;   62;-;   34;-;    2;-
7120;8440;08;B;  10;030115; 3;w;23;  696;-;  968;-;   81;-;   46;-;  611;-;  581;-;   29;-;    1;-;    1;-;    0;-;   18;-;   63;-;   32;-;    3;-;  919;-;  877;-;   42;-;    0;-;    1;-;    1;-;   13;-;   32;-;   10;-;    2;-
7120;8440;08;B;  10;030115; 3;w;24;  446;-;  638;-;   54;-;   42;-;  387;-;  361;-;   25;-;    1;-;    1;-;    1;-;   12;-;   41;-;   19;-;    4;-;  595;-;  563;-;   32;-;    0;-;    0;-;    1;-;   15;-;   26;-;   13;-;    1;-
7120;8440;08;B;  10;030116; 4;w;01;  243;-;  298;-;   50;-;   49;-;  193;-;  183;-;   10;-;    0;-;    0;-;    0;-;   14;-;   36;-;   22;-;    0;-;  249;-;  227;-;   22;-;    0;-;    0;-;    0;-;   18;-;   31;-;   13;-;    0;-
7120;8440;08;B;  10;030116; 4;w;02;  170;-;  154;-;   57;-;   21;-;  112;-;  101;-;   10;-;    1;-;    0;-;    0;-;   11;-;   46;-;   24;-;    1;-;  133;-;  123;-;   10;-;    0;-;    0;-;    0;-;    9;-;   12;-;    6;-;    0;-
7120;8440;08;B;  10;030116; 4;w;03;  154;-;  158;-;   78;-;   35;-;   74;-;   56;-;   18;-;    0;-;    1;-;    1;-;   22;-;   55;-;   24;-;    1;-;  122;-;  117;-;    4;-;    1;-;    1;-;    0;-;   12;-;   23;-;   10;-;    0;-
7120;8440;08;B;  10;030116; 4;w;04;  166;-;  132;-;   89;-;   54;-;   75;-;   56;-;   19;-;    0;-;    1;-;    0;-;   36;-;   53;-;   22;-;    1;-;   77;-;   68;-;    9;-;    0;-;    1;-;    3;-;   15;-;   36;-;   22;-;    0;-
7120;8440;08;B;  10;030116; 4;w;05;  280;-;  257;-;   95;-;   86;-;  184;-;  162;-;   22;-;    0;-;    1;-;    0;-;   47;-;   48;-;   19;-;    0;-;  170;-;  141;-;   29;-;    0;-;    1;-;    2;-;   41;-;   43;-;   25;-;    0;-
7120;8440;08;B;  10;030116; 4;w;06; 1541;-;  728;-;  162;-;  123;-; 1364;-; 1272;-;   91;-;    1;-;    2;-;    3;-;   53;-;  106;-;   64;-;   13;-;  600;-;  543;-;   57;-;    0;-;    4;-;    2;-;   60;-;   61;-;   32;-;    1;-
7120;8440;08;B;  10;030116; 4;w;07; 3100;-; 1768;-;  228;-;  172;-; 2841;-; 2634;-;  205;-;    2;-;    9;-;    6;-;  108;-;  114;-;   69;-;   22;-; 1592;-; 1437;-;  150;-;    5;-;    3;-;    4;-;   99;-;   69;-;   35;-;    1;-
7120;8440;08;B;  10;030116; 4;w;08; 3915;-; 2671;-;  231;-;  260;-; 3640;-; 3380;-;  254;-;    6;-;   10;-;    5;-;  105;-;  121;-;   77;-;   34;-; 2385;-; 2197;-;  184;-;    4;-;    9;-;    8;-;  162;-;   90;-;   55;-;   17;-
7120;8440;08;B;  10;030116; 4;w;09; 3441;-; 2398;-;  249;-;  280;-; 3149;-; 2946;-;  202;-;    1;-;   14;-;    4;-;  138;-;  107;-;   60;-;   29;-; 2093;-; 1904;-;  185;-;    4;-;   10;-;    6;-;  133;-;  141;-;   82;-;   15;-
7120;8440;08;B;  10;030116; 4;w;10; 2414;-; 1608;-;  319;-;  279;-; 2066;-; 1866;-;  198;-;    2;-;   11;-;    4;-;  162;-;  153;-;  102;-;   18;-; 1319;-; 1150;-;  168;-;    1;-;    9;-;    4;-;  143;-;  132;-;   81;-;    1;-
7120;8440;08;B;  10;030116; 4;w;11; 1784;-; 1599;-;  283;-;  295;-; 1485;-; 1314;-;  170;-;    1;-;    7;-;    5;-;  134;-;  144;-;   93;-;    9;-; 1294;-; 1133;-;  160;-;    1;-;    8;-;    6;-;  137;-;  152;-;   98;-;    2;-
7120;8440;08;B;  10;030116; 4;w;12; 1727;-; 1727;-;  300;-;  305;-; 1403;-; 1225;-;  176;-;    2;-;   14;-;    6;-;  143;-;  151;-;   91;-;   10;-; 1405;-; 1224;-;  180;-;    1;-;   10;-;    6;-;  140;-;  159;-;  109;-;    7;-
7120;8440;08;B;  10;030116; 4;w;13; 1818;-; 1932;-;  229;-;  306;-; 1573;-; 1409;-;  161;-;    3;-;   10;-;    2;-;  103;-;  124;-;   75;-;    6;-; 1604;-; 1423;-;  181;-;    0;-;   15;-;    6;-;  152;-;  148;-;   96;-;    7;-
7120;8440;08;B;  10;030116; 4;w;14; 2064;-; 2202;-;  268;-;  259;-; 1773;-; 1599;-;  174;-;    0;-;   11;-;    7;-;  136;-;  125;-;   77;-;   12;-; 1913;-; 1728;-;  182;-;    3;-;   13;-;    4;-;  122;-;  133;-;   84;-;   17;-
7120;8440;08;B;  10;030116; 4;w;15; 1935;-; 2446;-;  285;-;  283;-; 1633;-; 1467;-;  166;-;    0;-;    6;-;    5;-;  142;-;  138;-;   90;-;   11;-; 2132;-; 1934;-;  196;-;    2;-;   10;-;    6;-;  140;-;  137;-;   90;-;   21;-
7120;8440;08;B;  10;030116; 4;w;16; 1982;-; 2955;-;  257;-;  228;-; 1704;-; 1561;-;  142;-;    1;-;    8;-;    7;-;  128;-;  122;-;   74;-;   13;-; 2689;-; 2474;-;  214;-;    1;-;   15;-;    4;-;  110;-;  114;-;   80;-;   23;-
7120;8440;08;B;  10;030116; 4;w;17; 2484;-; 3520;-;  218;-;  195;-; 2225;-; 2058;-;  165;-;    2;-;   13;-;    3;-;   94;-;  121;-;   71;-;   28;-; 3274;-; 2983;-;  287;-;    4;-;   18;-;    4;-;  103;-;   88;-;   55;-;   33;-
7120;8440;08;B;  10;030116; 4;w;18; 2572;-; 3503;-;  164;-;  151;-; 2388;-; 2221;-;  164;-;    3;-;    5;-;    4;-;   84;-;   76;-;   47;-;   15;-; 3321;-; 3117;-;  200;-;    4;-;   11;-;    6;-;   74;-;   71;-;   47;-;   20;-
7120;8440;08;B;  10;030116; 4;w;19; 2251;-; 3053;-;  114;-;  130;-; 2115;-; 1980;-;  131;-;    4;-;    8;-;    5;-;   53;-;   56;-;   33;-;   14;-; 2905;-; 2746;-;  155;-;    4;-;    4;-;    2;-;   53;-;   75;-;   41;-;   14;-
7120;8440;08;B;  10;030116; 4;w;20; 1773;-; 2176;-;   95;-;  105;-; 1663;-; 1584;-;   78;-;    1;-;    5;-;    2;-;   34;-;   59;-;   38;-;   10;-; 2052;-; 1921;-;  128;-;    3;-;   11;-;    4;-;   35;-;   66;-;   44;-;    8;-
7120;8440;08;B;  10;030116; 4;w;21; 1264;-; 1393;-;   69;-;   82;-; 1180;-; 1117;-;   63;-;    0;-;    6;-;    0;-;   21;-;   48;-;   24;-;    9;-; 1303;-; 1244;-;   58;-;    1;-;    5;-;    2;-;   22;-;   58;-;   33;-;    3;-
7120;8440;08;B;  10;030116; 4;w;22;  901;-; 1236;-;   52;-;   71;-;  844;-;  788;-;   54;-;    2;-;    1;-;    3;-;   11;-;   38;-;   22;-;    4;-; 1160;-; 1110;-;   49;-;    1;-;    1;-;    1;-;   12;-;   58;-;   27;-;    4;-
7120;8440;08;B;  10;030116; 4;w;23;  672;-; 1045;-;   57;-;   48;-;  614;-;  572;-;   41;-;    1;-;    0;-;    0;-;   13;-;   44;-;   25;-;    1;-;  991;-;  954;-;   36;-;    1;-;    0;-;    2;-;   11;-;   35;-;    6;-;    6;-
7120;8440;08;B;  10;030116; 4;w;24;  457;-;  665;-;   40;-;   38;-;  415;-;  395;-;   20;-;    0;-;    0;-;    1;-;    9;-;   30;-;   17;-;    2;-;  623;-;  590;-;   32;-;    1;-;    1;-;    1;-;   13;-;   24;-;   13;-;    3;-
7120;8440;08;B;  10;030117; 5;w;01;  294;-;  391;-;   42;-;   43;-;  251;-;  236;-;   15;-;    0;-;    0;-;    0;-;   13;-;   29;-;   16;-;    1;-;  347;-;  321;-;   25;-;    1;-;    0;-;    0;-;   15;-;   28;-;   13;-;    1;-
7120;8440;08;B;  10;030117; 5;w;02;  189;-;  198;-;   65;-;   28;-;  123;-;  113;-;   10;-;    0;-;    0;-;    0;-;   16;-;   49;-;   25;-;    1;-;  170;-;  160;-;    9;-;    1;-;    0;-;    0;-;   10;-;   18;-;    7;-;    0;-
7120;8440;08;B;  10;030117; 5;w;03;  180;-;  136;-;   72;-;   35;-;  107;-;   89;-;   18;-;    0;-;    0;-;    0;-;   24;-;   48;-;   26;-;    1;-;  101;-;   94;-;    7;-;    0;-;    0;-;    1;-;   11;-;   23;-;   11;-;    0;-
7120;8440;08;B;  10;030117; 5;w;04;  155;-;  136;-;   78;-;   50;-;   73;-;   58;-;   15;-;    0;-;    1;-;    0;-;   31;-;   47;-;   18;-;    3;-;   86;-;   81;-;    5;-;    0;-;    0;-;    1;-;   11;-;   38;-;   18;-;    0;-
7120;8440;08;B;  10;030117; 5;w;05;  270;-;  266;-;   95;-;   78;-;  172;-;  149;-;   22;-;    1;-;    1;-;    0;-;   34;-;   61;-;   25;-;    2;-;  187;-;  149;-;   38;-;    0;-;    1;-;    0;-;   38;-;   40;-;   22;-;    0;-
7120;8440;08;B;  10;030117; 5;w;06; 1491;-;  671;-;  174;-;  132;-; 1300;-; 1202;-;   96;-;    2;-;    4;-;    3;-;   62;-;  109;-;   54;-;   13;-;  535;-;  480;-;   54;-;    1;-;    3;-;    2;-;   60;-;   70;-;   42;-;    1;-
7120;8440;08;B;  10;030117; 5;w;07; 2861;-; 1700;-;  205;-;  186;-; 2632;-; 2459;-;  168;-;    5;-;    4;-;    6;-;  101;-;   98;-;   57;-;   20;-; 1505;-; 1364;-;  138;-;    3;-;    5;-;    6;-;  113;-;   67;-;   33;-;    4;-
7120;8440;08;B;  10;030117; 5;w;08; 3581;-; 2578;-;  208;-;  286;-; 3340;-; 3102;-;  232;-;    6;-;   10;-;    6;-;  115;-;   87;-;   45;-;   23;-; 2278;-; 2105;-;  170;-;    3;-;    3;-;   12;-;  154;-;  120;-;   60;-;   11;-
7120;8440;08;B;  10;030117; 5;w;09; 3276;-; 2219;-;  278;-;  278;-; 2965;-; 2730;-;  233;-;    2;-;   12;-;    6;-;  155;-;  117;-;   68;-;   21;-; 1932;-; 1747;-;  185;-;    0;-;    4;-;    5;-;  142;-;  131;-;   73;-;    5;-
7120;8440;08;B;  10;030117; 5;w;10; 2212;-; 1657;-;  285;-;  300;-; 1902;-; 1725;-;  173;-;    4;-;   16;-;    6;-;  136;-;  143;-;   89;-;    9;-; 1346;-; 1191;-;  154;-;    1;-;    9;-;    4;-;  156;-;  140;-;   86;-;    2;-
7120;8440;08;B;  10;030117; 5;w;11; 1629;-; 1630;-;  275;-;  292;-; 1342;-; 1194;-;  147;-;    1;-;    7;-;    4;-;  134;-;  137;-;   90;-;    5;-; 1322;-; 1138;-;  183;-;    1;-;   12;-;    3;-;  120;-;  169;-;  105;-;    4;-
