TKNR;Zst;Land;Strklas;Strnum;Datum;Wotag;Fahrtzw;Stunde;KFZ_R1;K_KFZ_R1;KFZ_R2;K_KFZ_R2;Lkw_R1;K_Lkw_R1;Lkw_R2;K_Lkw_R2;PLZ_R1;K_PLZ_R1;Pkw_R1;K_Pkw_R1;Lfw_R1;K_Lfw_R1;Mot_R1;K_Mot_R1;PmA_R1;K_PmA_R1;Bus_R1;K_Bus_R1;LoA_R1;K_LoA_R1;Lzg_R1;K_Lzg_R1;Sat_R1;K_Sat_R1;Son_R1;K_Son_R1;PLZ_R2;K_PLZ_R2;Pkw_R2;K_Pkw_R2;Lfw_R2;K_Lfw_R2;Mot_R2;K_Mot_R2;PmA_R2;K_PmA_R2;Bus_R2;K_Bus_R2;LoA_R2;K_LoA_R2;Lzg_R2;K_Lzg_R2;Sat_R2;K_Sat_R2;Son_R2;K_Son_R2
7120;8440;08;B;  10;170425; 2;w;11; 2010;-; 2093;-;  310;-;  407;-; 1687;-; 1503;-;  180;-;    4;-;   10;-;   11;-;  104;-;  195;-;  162;-;    3;-; 1669;-; 1435;-;  230;-;    4;-;   16;-;   12;-;  138;-;  257;-;  209;-;    1;-
7120;8440;08;B;  10;170425; 2;w;12; 2006;-; 2003;-;  340;-;  343;-; 1649;-; 1462;-;  183;-;    4;-;   13;-;    8;-;  109;-;  223;-;  180;-;    4;-; 1642;-; 1409;-;  232;-;    1;-;   17;-;    4;-;  123;-;  216;-;  181;-;    1;-
7120;8440;08;B;  10;170425; 2;w;13; 2412;-; 2224;-;  292;-;  293;-; 2109;-; 1917;-;  185;-;    7;-;    9;-;    5;-;  103;-;  184;-;  149;-;    2;-; 1926;-; 1711;-;  206;-;    9;-;    4;-;    5;-;   86;-;  202;-;  168;-;    1;-
7120;8440;08;B;  10;170425; 2;w;14; 2407;-; 3055;-;  332;-;  418;-; 2065;-; 1873;-;  185;-;    7;-;    9;-;    5;-;  112;-;  215;-;  167;-;    1;-; 2617;-; 2318;-;  287;-;   12;-;   15;-;    8;-;  132;-;  278;-;  205;-;    5;-
7120;8440;08;B;  10;170425; 2;w;15; 2289;-; 3260;-;  308;-;  341;-; 1969;-; 1781;-;  183;-;    5;-;    8;-;    5;-;  127;-;  176;-;  135;-;    4;-; 2879;-; 2571;-;  300;-;    8;-;   33;-;    3;-;  111;-;  227;-;  174;-;    7;-
7120;8440;08;B;  10;170425; 2;w;16; 2496;-; 3535;-;  288;-;  303;-; 2194;-; 1972;-;  206;-;   16;-;   10;-;   12;-;  105;-;  171;-;  141;-;    4;-; 3209;-; 2899;-;  295;-;   15;-;   18;-;    9;-;  101;-;  193;-;  151;-;    5;-
7120;8440;08;B;  10;170425; 2;w;17; 3206;-; 3288;-;  199;-;  203;-; 2995;-; 2743;-;  244;-;    8;-;   11;-;   10;-;   70;-;  119;-;   96;-;    1;-; 3066;-; 2757;-;  291;-;   18;-;   15;-;    8;-;   74;-;  121;-;   95;-;    4;-
7120;8440;08;B;  10;170425; 2;w;18; 3334;-; 3119;-;  154;-;  140;-; 3163;-; 2963;-;  192;-;    8;-;   14;-;   10;-;   42;-;  102;-;   79;-;    3;-; 2955;-; 2680;-;  257;-;   18;-;    9;-;    6;-;   42;-;   92;-;   65;-;   15;-
7120;8440;08;B;  10;170425; 2;w;19; 2986;-; 3150;-;  133;-;  157;-; 2838;-; 2669;-;  166;-;    3;-;   14;-;   10;-;   45;-;   78;-;   61;-;    1;-; 2973;-; 2742;-;  224;-;    7;-;   12;-;   14;-;   38;-;  105;-;   89;-;    8;-
7120;8440;08;B;  10;170425; 2;w;20; 2059;-; 2318;-;  102;-;  100;-; 1950;-; 1837;-;  110;-;    3;-;    7;-;    5;-;   22;-;   75;-;   60;-;    0;-; 2214;-; 2048;-;  159;-;    7;-;    3;-;    5;-;   29;-;   66;-;   47;-;    1;-
7120;8440;08;B;  10;170425; 2;w;21; 1438;-; 1490;-;   77;-;   82;-; 1357;-; 1284;-;   69;-;    4;-;    3;-;    4;-;   16;-;   57;-;   44;-;    1;-; 1402;-; 1316;-;   85;-;    1;-;    4;-;    2;-;   19;-;   61;-;   35;-;    2;-
7120;8440;08;B;  10;170425; 2;w;22; 1026;-; 1662;-;   49;-;   66;-;  972;-;  913;-;   57;-;    2;-;    4;-;    3;-;    9;-;   37;-;   30;-;    1;-; 1596;-; 1515;-;   76;-;    5;-;    0;-;    3;-;    5;-;   58;-;   34;-;    0;-
7120;8440;08;B;  10;170425; 2;w;23;  767;-; 1076;-;   37;-;   39;-;  727;-;  696;-;   31;-;    0;-;    3;-;    1;-;    6;-;   30;-;   23;-;    0;-; 1034;-;  985;-;   47;-;    2;-;    3;-;    4;-;    9;-;   26;-;   16;-;    0;-
7120;8440;08;B;  10;170425; 2;w;24;  466;-;  675;-;   53;-;   40;-;  412;-;  387;-;   24;-;    1;-;    1;-;    4;-;    9;-;   40;-;   28;-;    0;-;  634;-;  596;-;   36;-;    2;-;    1;-;    6;-;    6;-;   28;-;   21;-;    0;-
7120;8440;08;B;  10;170426; 3;w;01;  239;-;  343;-;   42;-;   40;-;  196;-;  181;-;   15;-;    0;-;    0;-;    0;-;   11;-;   31;-;   25;-;    1;-;  300;-;  276;-;   24;-;    0;-;    3;-;    4;-;    2;-;   34;-;   26;-;    0;-
7120;8440;08;B;  10;170426; 3;w;02;  162;-;  149;-;   50;-;   39;-;  109;-;   98;-;   11;-;    0;-;    1;-;    0;-;   10;-;   40;-;   25;-;    2;-;  110;-;  101;-;    9;-;    0;-;    0;-;    0;-;    4;-;   35;-;   25;-;    0;-
7120;8440;08;B;  10;170426; 3;w;03;  122;-;  120;-;   54;-;   49;-;   68;-;   53;-;   15;-;    0;-;    0;-;    0;-;   17;-;   37;-;   26;-;    0;-;   71;-;   56;-;   15;-;    0;-;    0;-;    0;-;   12;-;   37;-;   28;-;    0;-
7120;8440;08;B;  10;170426; 3;w;04;  173;-;  160;-;   83;-;   71;-;   90;-;   62;-;   28;-;    0;-;    0;-;    0;-;   25;-;   58;-;   35;-;    0;-;   89;-;   71;-;   18;-;    0;-;    0;-;    0;-;   22;-;   49;-;   39;-;    0;-
7120;8440;08;B;  10;170426; 3;w;05;  407;-;  513;-;   96;-;   96;-;  309;-;  276;-;   31;-;    2;-;    2;-;    2;-;   32;-;   62;-;   36;-;    0;-;  414;-;  374;-;   40;-;    0;-;    3;-;    2;-;   34;-;   60;-;   42;-;    0;-
7120;8440;08;B;  10;170426; 3;w;06; 2176;-; 1229;-;  181;-;  164;-; 1988;-; 1877;-;  104;-;    7;-;    1;-;    6;-;   56;-;  119;-;   83;-;    6;-; 1064;-;  953;-;  111;-;    0;-;    0;-;    2;-;   72;-;   90;-;   68;-;    1;-
7120;8440;08;B;  10;170426; 3;w;07; 3405;-; 3049;-;  265;-;  252;-; 3124;-; 2839;-;  278;-;    7;-;   12;-;    4;-;   88;-;  173;-;  134;-;    4;-; 2787;-; 2499;-;  286;-;    2;-;    5;-;    7;-;  102;-;  143;-;  101;-;    5;-
7120;8440;08;B;  10;170426; 3;w;08; 3264;-; 3154;-;  205;-;  267;-; 3046;-; 2780;-;  258;-;    8;-;    9;-;    5;-;   80;-;  120;-;   96;-;    4;-; 2870;-; 2607;-;  260;-;    3;-;    6;-;    8;-;   96;-;  163;-;  133;-;   11;-
7120;8440;08;B;  10;170426; 3;w;09; 3050;-; 2992;-;  251;-;  292;-; 2777;-; 2482;-;  287;-;    8;-;   15;-;    5;-;  103;-;  143;-;  109;-;    7;-; 2682;-; 2463;-;  217;-;    2;-;   11;-;    7;-;  110;-;  175;-;  136;-;    7;-
7120;8440;08;B;  10;170426; 3;w;10; 2518;-; 2163;-;  328;-;  320;-; 2177;-; 1926;-;  245;-;    6;-;   10;-;    7;-;  120;-;  201;-;  159;-;    3;-; 1826;-; 1607;-;  217;-;    2;-;   17;-;    6;-;  116;-;  198;-;  150;-;    0;-
7120;8440;08;B;  10;170426; 3;w;11; 2026;-; 2036;-;  338;-;  388;-; 1667;-; 1470;-;  193;-;    4;-;   19;-;    6;-;  117;-;  215;-;  157;-;    2;-; 1633;-; 1405;-;  227;-;    1;-;   13;-;    7;-;  147;-;  234;-;  186;-;    2;-
7120;8440;08;B;  10;170426; 3;w;12; 2133;-; 2068;-;  328;-;  336;-; 1790;-; 1599;-;  190;-;    1;-;   13;-;    8;-;  101;-;  219;-;  178;-;    2;-; 1712;-; 1463;-;  247;-;    2;-;   15;-;    3;-;  111;-;  222;-;  172;-;    5;-
7120;8440;08;B;  10;170426; 3;w;13; 2462;-; 2511;-;  314;-;  313;-; 2130;-; 1939;-;  187;-;    4;-;   15;-;    4;-;   97;-;  213;-;  166;-;    3;-; 2176;-; 1948;-;  223;-;    5;-;   20;-;    2;-;  127;-;  184;-;  142;-;    2;-
7120;8440;08;B;  10;170426; 3;w;14; 2461;-; 2765;-;  347;-;  318;-; 2100;-; 1907;-;  185;-;    8;-;   11;-;    6;-;  136;-;  205;-;  162;-;    3;-; 2422;-; 2201;-;  217;-;    4;-;   22;-;    6;-;  119;-;  193;-;  162;-;    3;-
7120;8440;08;B;  10;170426; 3;w;15; 2416;-; 3188;-;  334;-;  327;-; 2060;-; 1855;-;  202;-;    3;-;   18;-;    3;-;  116;-;  215;-;  180;-;    4;-; 2838;-; 2571;-;  261;-;    6;-;   20;-;    2;-;  114;-;  211;-;  173;-;    3;-
7120;8440;08;B;  10;170426; 3;w;16; 2645;-; 3507;-;  251;-;  270;-; 2378;-; 2175;-;  201;-;    2;-;   13;-;    6;-;   99;-;  146;-;  115;-;    3;-; 3219;-; 2885;-;  330;-;    4;-;    9;-;    5;-;  101;-;  164;-;  138;-;    9;-
7120;8440;08;B;  10;170426; 3;w;17; 3175;-; 2814;-;  214;-;  172;-; 2932;-; 2702;-;  227;-;    3;-;   18;-;   11;-;   67;-;  136;-;  111;-;   11;-; 2579;-; 2333;-;  238;-;    8;-;   16;-;    5;-;   54;-;  113;-;   88;-;   47;-
7120;8440;08;B;  10;170426; 3;w;18; 3499;-; 2631;-;  165;-;  145;-; 3324;-; 3100;-;  220;-;    4;-;    5;-;    6;-;   52;-;  107;-;   81;-;    5;-; 2418;-; 2212;-;  195;-;   11;-;   10;-;    4;-;   34;-;  107;-;   81;-;   58;-
7120;8440;08;B;  10;170426; 3;w;19; 3163;-; 2918;-;  137;-;  146;-; 3010;-; 2844;-;  164;-;    2;-;    9;-;    7;-;   42;-;   88;-;   69;-;    7;-; 2738;-; 2513;-;  218;-;    7;-;   14;-;   10;-;   35;-;  101;-;   81;-;   20;-
7120;8440;08;B;  10;170426; 3;w;20; 2117;-; 2140;-;  118;-;   90;-; 1994;-; 1867;-;  125;-;    2;-;    4;-;    5;-;   39;-;   74;-;   59;-;    1;-; 2036;-; 1873;-;  156;-;    7;-;   10;-;    3;-;   32;-;   55;-;   36;-;    4;-
7120;8440;08;B;  10;170426; 3;w;21; 1472;-; 1544;-;   56;-;   86;-; 1407;-; 1331;-;   75;-;    1;-;    6;-;    3;-;   15;-;   38;-;   29;-;    3;-; 1450;-; 1360;-;   89;-;    1;-;    6;-;    4;-;   13;-;   69;-;   48;-;    2;-
7120;8440;08;B;  10;170426; 3;w;22; 1063;-; 1756;-;   65;-;   68;-;  991;-;  932;-;   57;-;    2;-;    6;-;    3;-;   12;-;   50;-;   39;-;    1;-; 1682;-; 1611;-;   65;-;    6;-;    4;-;    6;-;   11;-;   51;-;   32;-;    2;-
7120;8440;08;B;  10;170426; 3;w;23;  809;-; 1148;-;   44;-;   46;-;  765;-;  725;-;   39;-;    1;-;    0;-;    2;-;   10;-;   32;-;   25;-;    0;-; 1097;-; 1047;-;   48;-;    2;-;    4;-;    4;-;   10;-;   32;-;   19;-;    1;-
7120;8440;08;B;  10;170426; 3;w;24;  518;-;  802;-;   56;-;   46;-;  461;-;  437;-;   24;-;    0;-;    1;-;    3;-;    9;-;   44;-;   33;-;    0;-;  754;-;  707;-;   45;-;    2;-;    2;-;    3;-;    7;-;   36;-;   29;-;    0;-
7120;8440;08;B;  10;170427; 4;w;01;  243;-;  273;-;   42;-;   35;-;  199;-;  176;-;   23;-;    0;-;    1;-;    0;-;    8;-;   34;-;   26;-;    1;-;  236;-;  214;-;   22;-;    0;-;    2;-;    1;-;    4;-;   30;-;   22;-;    0;-
7120;8440;08;B;  10;170427; 4;w;02;  168;-;  145;-;   58;-;   33;-;  108;-;   92;-;   16;-;    0;-;    2;-;    0;-;   13;-;   45;-;   29;-;    0;-;  112;-;  101;-;   11;-;    0;-;    0;-;    0;-;    6;-;   27;-;   19;-;    0;-
7120;8440;08;B;  10;170427; 4;w;03;  158;-;  144;-;   69;-;   44;-;   88;-;   69;-;   19;-;    0;-;    1;-;    0;-;   30;-;   39;-;   27;-;    0;-;   96;-;   87;-;    9;-;    0;-;    3;-;    0;-;    7;-;   37;-;   24;-;    1;-
7120;8440;08;B;  10;170427; 4;w;04;  181;-;  176;-;   89;-;   82;-;   91;-;   60;-;   31;-;    0;-;    1;-;    0;-;   27;-;   62;-;   45;-;    0;-;   94;-;   80;-;   14;-;    0;-;    0;-;    1;-;   17;-;   64;-;   48;-;    0;-
7120;8440;08;B;  10;170427; 4;w;05;  386;-;  519;-;   83;-;  104;-;  302;-;  266;-;   32;-;    4;-;    1;-;    2;-;   29;-;   52;-;   29;-;    0;-;  414;-;  366;-;   48;-;    0;-;    1;-;    2;-;   37;-;   65;-;   51;-;    0;-
7120;8440;08;B;  10;170427; 4;w;06; 2209;-; 1212;-;  180;-;  169;-; 2025;-; 1894;-;  123;-;    8;-;    1;-;    4;-;   63;-;  113;-;   79;-;    3;-; 1040;-;  939;-;  101;-;    0;-;    3;-;    1;-;   80;-;   88;-;   66;-;    0;-
7120;8440;08;B;  10;170427; 4;w;07; 3424;-; 2908;-;  274;-;  215;-; 3140;-; 2857;-;  273;-;   10;-;    4;-;    5;-;   95;-;  174;-;  130;-;    6;-; 2685;-; 2412;-;  272;-;    1;-;    5;-;    7;-;   82;-;  126;-;   98;-;    3;-
7120;8440;08;B;  10;170427; 4;w;08; 3296;-; 3360;-;  227;-;  293;-; 3056;-; 2773;-;  276;-;    7;-;    6;-;    6;-;   88;-;  133;-;  103;-;    7;-; 3056;-; 2785;-;  268;-;    3;-;    3;-;    7;-;  114;-;  172;-;  124;-;    8;-
7120;8440;08;B;  10;170427; 4;w;09; 3118;-; 2964;-;  270;-;  299;-; 2833;-; 2520;-;  307;-;    6;-;    8;-;    6;-;  119;-;  145;-;  108;-;    7;-; 2651;-; 2405;-;  244;-;    2;-;    9;-;    7;-;  131;-;  161;-;  123;-;    5;-
7120;8440;08;B;  10;170427; 4;w;10; 2504;-; 2277;-;  322;-;  320;-; 2168;-; 1897;-;  264;-;    7;-;   10;-;    9;-;  107;-;  206;-;  161;-;    4;-; 1941;-; 1664;-;  277;-;    0;-;   12;-;   10;-;  117;-;  193;-;  145;-;    4;-
7120;8440;08;B;  10;170427; 4;w;11; 2034;-; 2121;-;  326;-;  396;-; 1693;-; 1520;-;  170;-;    3;-;   13;-;    9;-;  106;-;  211;-;  173;-;    2;-; 1700;-; 1452;-;  246;-;    2;-;   23;-;    7;-;  131;-;  258;-;  201;-;    2;-
7120;8440;08;B;  10;170427; 4;w;12; 2125;-; 2102;-;  340;-;  354;-; 1769;-; 1570;-;  196;-;    3;-;   14;-;    7;-;  111;-;  222;-;  181;-;    2;-; 1736;-; 1481;-;  250;-;    5;-;   11;-;    5;-;  120;-;  229;-;  185;-;    1;-
7120;8440;08;B;  10;170427; 4;w;13; 2467;-; 2620;-;  302;-;  355;-; 2155;-; 1985;-;  169;-;    1;-;    6;-;    6;-;  101;-;  195;-;  156;-;    4;-; 2250;-; 1978;-;  269;-;    3;-;   10;-;    4;-;   98;-;  253;-;  208;-;    5;-
7120;8440;08;B;  10;170427; 4;w;14; 2446;-; 2944;-;  290;-;  316;-; 2141;-; 1948;-;  190;-;    3;-;   12;-;    4;-;  110;-;  176;-;  140;-;    3;-; 2603;-; 2307;-;  291;-;    5;-;   19;-;    6;-;  102;-;  208;-;  167;-;    6;-
7120;8440;08;B;  10;170427; 4;w;15; 2401;-; 3336;-;  281;-;  324;-; 2107;-; 1913;-;  187;-;    7;-;   12;-;    6;-;  100;-;  175;-;  133;-;    1;-; 2985;-; 2659;-;  322;-;    4;-;   19;-;    5;-;  125;-;  194;-;  152;-;    8;-
7120;8440;08;B;  10;170427; 4;w;16; 2671;-; 3641;-;  270;-;  280;-; 2390;-; 2185;-;  200;-;    5;-;    5;-;    8;-;  101;-;  161;-;  134;-;    6;-; 3327;-; 3005;-;  315;-;    7;-;   24;-;    5;-;   94;-;  181;-;  141;-;   10;-
7120;8440;08;B;  10;170427; 4;w;17; 3294;-; 3598;-;  234;-;  192;-; 3045;-; 2810;-;  230;-;    5;-;    8;-;   19;-;   83;-;  132;-;  108;-;    7;-; 3368;-; 3047;-;  309;-;   12;-;   18;-;    9;-;   67;-;  116;-;   94;-;   20;-
7120;8440;08;B;  10;170427; 4;w;18; 3257;-; 3635;-;  137;-;  190;-; 3102;-; 2914;-;  177;-;   11;-;    9;-;    5;-;   42;-;   90;-;   68;-;    9;-; 3422;-; 3139;-;  275;-;    8;-;   16;-;   14;-;   52;-;  124;-;   98;-;    7;-
7120;8440;08;B;  10;170427; 4;w;19; 2793;-; 3600;-;  106;-;  139;-; 2679;-; 2497;-;  174;-;    8;-;    7;-;    8;-;   30;-;   68;-;   55;-;    1;-; 3447;-; 3180;-;  259;-;    8;-;   10;-;   10;-;   38;-;   91;-;   73;-;    4;-
7120;8440;08;B;  10;170427; 4;w;20; 2071;-; 2670;-;   95;-;  112;-; 1967;-; 1832;-;  133;-;    2;-;    9;-;    5;-;   26;-;   64;-;   53;-;    0;-; 2539;-; 2353;-;  184;-;    2;-;   13;-;    4;-;   27;-;   81;-;   61;-;    6;-
7120;8440;08;B;  10;170427; 4;w;21; 1617;-; 1829;-;   78;-;   96;-; 1527;-; 1420;-;  104;-;    3;-;    7;-;    5;-;   20;-;   53;-;   41;-;    5;-; 1724;-; 1602;-;  114;-;    8;-;    9;-;    8;-;   13;-;   75;-;   47;-;    0;-
7120;8440;08;B;  10;170427; 4;w;22; 1224;-; 1723;-;   55;-;   64;-; 1163;-; 1087;-;   75;-;    1;-;    6;-;    3;-;   13;-;   39;-;   33;-;    0;-; 1655;-; 1570;-;   79;-;    6;-;    3;-;    3;-;   14;-;   47;-;   26;-;    1;-
7120;8440;08;B;  10;170427; 4;w;23;  951;-; 1364;-;   54;-;   47;-;  892;-;  847;-;   43;-;    2;-;    5;-;    2;-;   12;-;   40;-;   28;-;    0;-; 1313;-; 1243;-;   67;-;    3;-;    3;-;    2;-;   13;-;   32;-;   18;-;    1;-
7120;8440;08;B;  10;170427; 4;w;24;  610;-;  865;-;   58;-;   50;-;  550;-;  519;-;   31;-;    0;-;    1;-;    5;-;    8;-;   45;-;   36;-;    1;-;  811;-;  763;-;   48;-;    0;-;    2;-;   14;-;    5;-;   31;-;   22;-;    2;-
7120;8440;08;B;  10;170428; 5;w;01;  276;-;  367;-;   41;-;   36;-;  235;-;  220;-;   15;-;    0;-;    0;-;    0;-;   14;-;   27;-;   21;-;    0;-;  331;-;  305;-;   26;-;    0;-;    0;-;    1;-;    1;-;   34;-;   25;-;    0;-
7120;8440;08;B;  10;170428; 5;w;02;  188;-;  209;-;   49;-;   45;-;  138;-;  126;-;   12;-;    0;-;    0;-;    0;-;   11;-;   38;-;   25;-;    1;-;  164;-;  152;-;   12;-;    0;-;    0;-;    1;-;    7;-;   37;-;   27;-;    0;-
7120;8440;08;B;  10;170428; 5;w;03;  161;-;  182;-;   54;-;   54;-;  107;-;   77;-;   29;-;    1;-;    0;-;    0;-;   26;-;   28;-;   15;-;    0;-;  125;-;  109;-;   15;-;    1;-;    3;-;    0;-;   11;-;   43;-;   34;-;    0;-
7120;8440;08;B;  10;170428; 5;w;04;  153;-;  189;-;   71;-;   67;-;   81;-;   57;-;   24;-;    0;-;    1;-;    0;-;   21;-;   50;-;   29;-;    0;-;  120;-;  105;-;   15;-;    0;-;    1;-;    0;-;   24;-;   43;-;   31;-;    1;-
7120;8440;08;B;  10;170428; 5;w;05;  418;-;  514;-;   98;-;   89;-;  318;-;  275;-;   42;-;    1;-;    2;-;    2;-;   31;-;   65;-;   36;-;    0;-;  422;-;  381;-;   41;-;    0;-;    2;-;    0;-;   31;-;   58;-;   44;-;    1;-
7120;8440;08;B;  10;170428; 5;w;06; 2038;-; 1177;-;  176;-;  177;-; 1851;-; 1739;-;   96;-;   16;-;    5;-;    4;-;   56;-;  116;-;   83;-;    6;-;  996;-;  881;-;  112;-;    3;-;    4;-;    4;-;   74;-;   99;-;   80;-;    0;-
7120;8440;08;B;  10;170428; 5;w;07; 3275;-; 2892;-;  280;-;  247;-; 2987;-; 2687;-;  287;-;   13;-;    7;-;    8;-;   95;-;  177;-;  143;-;    1;-; 2635;-; 2336;-;  298;-;    1;-;    9;-;    8;-;   89;-;  150;-;  123;-;    1;-
7120;8440;08;B;  10;170428; 5;w;08; 3516;-; 3480;-;  277;-;  338;-; 3225;-; 2885;-;  319;-;   21;-;    9;-;    7;-;  106;-;  164;-;  129;-;    5;-; 3120;-; 2818;-;  299;-;    3;-;   17;-;   11;-;  126;-;  201;-;  160;-;    5;-
7120;8440;08;B;  10;170428; 5;w;09; 2811;-; 2958;-;  316;-;  345;-; 2474;-; 2193;-;  275;-;    6;-;   14;-;    5;-;  133;-;  178;-;  141;-;    7;-; 2595;-; 2316;-;  275;-;    4;-;   13;-;    6;-;  134;-;  205;-;  153;-;    5;-
7120;8440;08;B;  10;170428; 5;w;10; 2235;-; 2436;-;  320;-;  366;-; 1904;-; 1682;-;  218;-;    4;-;    6;-;    9;-;  118;-;  193;-;  152;-;    5;-; 2036;-; 1759;-;  273;-;    4;-;   28;-;   10;-;  135;-;  221;-;  174;-;    6;-
7120;8440;08;B;  10;170428; 5;w;11; 1909;-; 2575;-;  288;-;  355;-; 1611;-; 1424;-;  179;-;    8;-;   10;-;    4;-;  118;-;  166;-;  139;-;    0;-; 2197;-; 1882;-;  309;-;    6;-;   20;-;    8;-;  119;-;  228;-;  190;-;    3;-
7120;8440;08;B;  10;170428; 5;w;12; 2197;-; 2737;-;  297;-;  366;-; 1881;-; 1684;-;  192;-;    5;-;   11;-;    6;-;  117;-;  174;-;  144;-;    8;-; 2354;-; 2022;-;  325;-;    7;-;   13;-;    6;-;  127;-;  233;-;  179;-;    4;-
7120;8440;08;B;  10;170428; 5;w;13; 2654;-; 3234;-;  247;-;  294;-; 2386;-; 2198;-;  175;-;   13;-;   14;-;    5;-;   94;-;  148;-;  109;-;    7;-; 2912;-; 2602;-;  297;-;   13;-;   17;-;    8;-;   92;-;  194;-;  158;-;   11;-
7120;8440;08;B;  10;170428; 5;w;14; 2814;-; 3093;-;  261;-;  251;-; 2531;-; 2317;-;  203;-;   11;-;   20;-;    6;-;  100;-;  155;-;  121;-;    2;-; 2785;-; 2534;-;  240;-;   11;-;   22;-;   12;-;   75;-;  164;-;  128;-;   35;-
7120;8440;08;B;  10;170428; 5;w;15; 2717;-; 3343;-;  235;-;  225;-; 2458;-; 2228;-;  219;-;   11;-;   21;-;    8;-;   83;-;  144;-;  112;-;    3;-; 3078;-; 2832;-;  237;-;    9;-;   20;-;    3;-;   85;-;  137;-;  102;-;   20;-
7120;8440;08;B;  10;170428; 5;w;16; 2875;-; 3228;-;  212;-;  201;-; 2638;-; 2457;-;  172;-;    9;-;   15;-;    8;-;   82;-;  122;-;   96;-;   10;-; 2988;-; 2709;-;  264;-;   15;-;   23;-;   11;-;   71;-;  119;-;   89;-;   16;-
7120;8440;08;B;  10;170428; 5;w;17; 3195;-; 2988;-;  168;-;  167;-; 3007;-; 2811;-;  186;-;   10;-;   13;-;    7;-;   52;-;  109;-;   86;-;    7;-; 2772;-; 2506;-;  249;-;   17;-;   20;-;   12;-;   61;-;   94;-;   80;-;   29;-
7120;8440;08;B;  10;170428; 5;w;18; 3138;-; 2833;-;  130;-;  110;-; 2994;-; 2810;-;  181;-;    3;-;   11;-;    5;-;   39;-;   86;-;   64;-;    3;-; 2676;-; 2455;-;  207;-;   14;-;   15;-;    8;-;   33;-;   69;-;   55;-;   32;-
7120;8440;08;B;  10;170428; 5;w;19; 2718;-; 2596;-;  107;-;   86;-; 2595;-; 2441;-;  143;-;   11;-;   15;-;    9;-;   28;-;   70;-;   55;-;    1;-; 2499;-; 2314;-;  172;-;   13;-;    9;-;    7;-;   26;-;   53;-;   44;-;    2;-
7120;8440;08;B;  10;170428; 5;w;20; 2188;-; 2362;-;   74;-;  103;-; 2102;-; 1981;-;  113;-;    8;-;    9;-;    3;-;   22;-;   49;-;   38;-;    3;-; 2242;-; 2084;-;  150;-;    8;-;   15;-;    5;-;   27;-;   71;-;   48;-;    2;-
7120;8440;08;B;  10;170428; 5;w;21; 1769;-; 1785;-;   72;-;   83;-; 1691;-; 1602;-;   82;-;    7;-;    5;-;    6;-;   23;-;   43;-;   32;-;    1;-; 1691;-; 1577;-;  113;-;    1;-;    9;-;    5;-;   17;-;   61;-;   41;-;    2;-
7120;8440;08;B;  10;170428; 5;w;22; 1461;-; 1818;-;   46;-;   61;-; 1408;-; 1340;-;   62;-;    6;-;    7;-;    3;-;    8;-;   35;-;   24;-;    0;-; 1752;-; 1675;-;   65;-;   12;-;    5;-;    4;-;   10;-;   47;-;   23;-;    0;-
7120;8440;08;B;  10;170428; 5;w;23; 1146;-; 1379;-;   31;-;   46;-; 1109;-; 1061;-;   45;-;    3;-;    5;-;    2;-;    7;-;   22;-;   15;-;    1;-; 1328;-; 1252;-;   69;-;    7;-;    4;-;    2;-;   12;-;   32;-;   23;-;    1;-
7120;8440;08;B;  10;170428; 5;w;24;  742;-; 1263;-;   36;-;   25;-;  704;-;  673;-;   31;-;    0;-;    2;-;    4;-;    6;-;   26;-;   19;-;    0;-; 1234;-; 1168;-;   64;-;    2;-;    3;-;    3;-;    5;-;   17;-;   11;-;    1;-
7120;8440;08;B;  10;170429; 6;u;01;  638;-;  771;-;   43;-;   30;-;  591;-;  549;-;   42;-;    0;-;    3;-;    1;-;   13;-;   29;-;   22;-;    1;-;  738;-;  700;-;   35;-;    3;-;    2;-;    8;-;    2;-;   20;-;   12;-;    1;-
7120;8440;08;B;  10;170429; 6;u;02;  325;-;  460;-;   34;-;   38;-;  290;-;  279;-;   11;-;    0;-;    1;-;    1;-;    8;-;   25;-;   13;-;    0;-;  419;-;  402;-;   17;-;    0;-;    3;-;    1;-;    6;-;   31;-;   20;-;    0;-
7120;8440;08;B;  10;170429; 6;u;03;  245;-;  308;-;   39;-;   31;-;  204;-;  174;-;   29;-;    1;-;    2;-;    1;-;   14;-;   24;-;   13;-;    0;-;  276;-;  252;-;   24;-;    0;-;    1;-;    1;-;    5;-;   25;-;   15;-;    0;-
7120;8440;08;B;  10;170429; 6;u;04;  184;-;  316;-;   44;-;   31;-;  137;-;  118;-;   19;-;    0;-;    2;-;    2;-;   15;-;   27;-;   13;-;    1;-;  283;-;  263;-;   20;-;    0;-;    2;-;    2;-;    6;-;   23;-;   15;-;    0;-
7120;8440;08;B;  10;170429; 6;u;05;  218;-;  289;-;   56;-;   45;-;  160;-;  128;-;   32;-;    0;-;    1;-;    3;-;   16;-;   37;-;   23;-;    1;-;  244;-;  219;-;   25;-;    0;-;    0;-;    4;-;   11;-;   30;-;   23;-;    0;-
7120;8440;08;B;  10;170429; 6;u;06;  531;-;  475;-;   67;-;   54;-;  461;-;  415;-;   45;-;    1;-;    2;-;    0;-;   20;-;   47;-;   30;-;    1;-;  416;-;  358;-;   58;-;    0;-;    5;-;    0;-;   15;-;   39;-;   29;-;    0;-
